,0,1,policy,action
18127,1.0,-0.31999999999999995,1,1
18128,1.0,-0.42000000000000004,0,3
18129,1.0,-0.42000000000000004,1,1
18130,1.0,0.43999999999999995,0,7
18131,1.0,0.43999999999999995,1,5
18132,1.0,0.14000000000000012,0,5
18133,1.0,0.14000000000000012,1,4
18134,1.0,0.9000000000000001,0,9
18135,1.0,0.9000000000000001,1,7
18136,1.0,-0.94,0,0
18137,1.0,-0.94,1,0
18138,1.0,-0.7,0,1
18139,1.0,-0.7,1,0
18140,0.98,-0.54,0,2
18141,0.98,-0.54,1,0
18142,1.0,-0.94,0,0
18143,1.0,-0.94,1,0
18144,0.98,-0.56,0,2
18145,0.98,-0.56,1,0
18146,0.6799999999999999,0.7,0,9
18147,0.6799999999999999,0.7,1,7
18148,0.5800000000000001,-0.74,0,3
18149,0.5800000000000001,-0.74,1,1
18150,0.6400000000000001,0.6600000000000001,0,9
18151,0.6400000000000001,0.6600000000000001,1,8
18152,0.6000000000000001,-0.8,0,3
18153,0.6000000000000001,-0.8,1,1
18154,0.6400000000000001,0.1200000000000001,0,7
18155,0.6400000000000001,0.1200000000000001,1,5
18156,0.6400000000000001,0.8400000000000001,0,9
18157,0.6400000000000001,0.8400000000000001,1,8
18158,0.6200000000000001,-0.19999999999999996,0,6
18159,0.6200000000000001,-0.19999999999999996,1,4
18160,-0.12,0.32000000000000006,0,9
18161,-0.12,0.32000000000000006,1,8
18162,1.0,0.48,0,7
18163,1.0,0.48,1,5
18164,1.0,0.52,0,7
18165,1.0,0.52,1,5
18166,1.0,-0.43999999999999995,0,3
18167,1.0,-0.43999999999999995,1,1
18168,1.0,0.32000000000000006,0,6
18169,1.0,0.32000000000000006,1,4
18170,1.0,-0.74,0,1
18171,1.0,-0.74,1,0
18172,1.0,-0.8,0,1
18173,1.0,-0.8,1,0
18174,1.0,0.28,0,6
18175,1.0,0.28,1,4
18176,1.0,0.24,0,6
18177,1.0,0.24,1,4
18178,1.0,0.48,0,7
18179,1.0,0.48,1,5
18180,-0.12,0.32000000000000006,0,9
18181,-0.12,0.32000000000000006,1,8
18182,1.0,-0.54,0,2
18183,1.0,-0.54,1,0
18184,0.7,0.10000000000000009,0,7
18185,0.7,0.10000000000000009,1,5
18186,0.6400000000000001,-0.020000000000000018,0,6
18187,0.6400000000000001,-0.020000000000000018,1,5
18188,0.6600000000000001,-0.8200000000000001,0,2
18189,0.6600000000000001,-0.8200000000000001,1,0
18190,0.6400000000000001,0.6000000000000001,0,9
18191,0.6400000000000001,0.6000000000000001,1,7
18192,0.6200000000000001,-0.78,0,3
18193,0.6200000000000001,-0.78,1,1
18194,0.6400000000000001,-0.92,0,2
18195,0.6400000000000001,-0.92,1,0
18196,0.6600000000000001,-0.36,0,5
18197,0.6600000000000001,-0.36,1,3
18198,0.6400000000000001,0.74,0,9
18199,0.6400000000000001,0.74,1,8
18200,0.08000000000000007,0.8600000000000001,0,9
18201,0.08000000000000007,0.8600000000000001,1,8
18202,1.0,-0.040000000000000036,0,5
18203,1.0,-0.040000000000000036,1,3
18204,1.0,-0.96,0,0
18205,1.0,-0.96,1,0
18206,1.0,0.020000000000000018,0,5
18207,1.0,0.020000000000000018,1,3
18208,1.0,-0.43999999999999995,0,3
18209,1.0,-0.43999999999999995,1,1
18210,1.0,0.7,0,8
18211,1.0,0.7,1,6
18212,1.0,-0.42000000000000004,0,3
18213,1.0,-0.42000000000000004,1,1
18214,1.0,0.19999999999999996,0,6
18215,1.0,0.19999999999999996,1,4
18216,1.0,-0.07999999999999996,0,5
18217,1.0,-0.07999999999999996,1,2
18218,1.0,-0.6599999999999999,0,1
18219,1.0,-0.6599999999999999,1,0
18220,0.08000000000000007,0.8600000000000001,0,9
18221,0.08000000000000007,0.8600000000000001,1,8
18222,1.0,-0.040000000000000036,0,5
18223,1.0,-0.040000000000000036,1,3
18224,0.6799999999999999,0.8400000000000001,0,9
18225,0.6799999999999999,0.8400000000000001,1,8
18226,0.6200000000000001,-0.16000000000000003,0,6
18227,0.6200000000000001,-0.16000000000000003,1,4
18228,0.6400000000000001,-0.78,0,3
18229,0.6400000000000001,-0.78,1,1
18230,0.6400000000000001,-0.31999999999999995,0,5
18231,0.6400000000000001,-0.31999999999999995,1,3
18232,0.6400000000000001,0.8,0,9
18233,0.6400000000000001,0.8,1,8
18234,0.6200000000000001,-0.62,0,4
18235,0.6200000000000001,-0.62,1,2
18236,0.6400000000000001,-0.6599999999999999,0,3
18237,0.6400000000000001,-0.6599999999999999,1,1
18238,0.6400000000000001,0.8200000000000001,0,9
18239,0.6400000000000001,0.8200000000000001,1,8
18240,0.74,0.8600000000000001,0,9
18241,0.74,0.8600000000000001,1,8
18242,1.0,0.94,0,9
18243,1.0,0.94,1,7
18244,1.0,0.3400000000000001,0,7
18245,1.0,0.3400000000000001,1,4
18246,1.0,-0.78,0,1
18247,1.0,-0.78,1,0
18248,1.0,0.3800000000000001,0,7
18249,1.0,0.3800000000000001,1,5
18250,1.0,0.17999999999999994,0,6
18251,1.0,0.17999999999999994,1,4
18252,1.0,-0.6799999999999999,0,1
18253,1.0,-0.6799999999999999,1,0
18254,1.0,0.40000000000000013,0,7
18255,1.0,0.40000000000000013,1,5
18256,1.0,-0.94,0,0
18257,1.0,-0.94,1,0
18258,1.0,-0.24,0,4
18259,1.0,-0.24,1,2
18260,0.74,0.8600000000000001,0,9
18261,0.74,0.8600000000000001,1,8
18262,1.0,0.26,0,6
18263,1.0,0.26,1,4
18264,0.6400000000000001,0.45999999999999996,0,9
18265,0.6400000000000001,0.45999999999999996,1,7
18266,0.6600000000000001,-0.8,0,2
18267,0.6600000000000001,-0.8,1,0
18268,0.6400000000000001,0.5800000000000001,0,9
18269,0.6400000000000001,0.5800000000000001,1,7
18270,0.6400000000000001,-0.72,0,3
18271,0.6400000000000001,-0.72,1,1
18272,0.6400000000000001,-0.38,0,5
18273,0.6400000000000001,-0.38,1,3
18274,0.6400000000000001,0.9199999999999999,0,9
18275,0.6400000000000001,0.9199999999999999,1,8
18276,0.6200000000000001,0.94,0,9
18277,0.6200000000000001,0.94,1,8
18278,0.6200000000000001,-0.42000000000000004,0,5
18279,0.6200000000000001,-0.42000000000000004,1,3
18280,0.10000000000000009,0.41999999999999993,0,9
18281,0.10000000000000009,0.41999999999999993,1,8
18282,1.0,0.96,0,9
18283,1.0,0.96,1,7
18284,0.98,-0.4,0,3
18285,0.98,-0.4,1,1
18286,1.0,0.6799999999999999,0,8
18287,1.0,0.6799999999999999,1,6
18288,1.0,0.9199999999999999,0,9
18289,1.0,0.9199999999999999,1,7
18290,1.0,-0.31999999999999995,0,3
18291,1.0,-0.31999999999999995,1,1
18292,1.0,0.8800000000000001,0,9
18293,1.0,0.8800000000000001,1,7
18294,1.0,-0.9,0,0
18295,1.0,-0.9,1,0
18296,1.0,-0.8,0,1
18297,1.0,-0.8,1,0
18298,1.0,0.06000000000000005,0,5
18299,1.0,0.06000000000000005,1,3
18300,0.10000000000000009,0.41999999999999993,0,9
18301,0.10000000000000009,0.41999999999999993,1,8
18302,1.0,0.32000000000000006,0,6
18303,1.0,0.32000000000000006,1,4
18304,0.6400000000000001,0.14000000000000012,0,7
18305,0.6400000000000001,0.14000000000000012,1,5
18306,0.6400000000000001,0.72,0,9
18307,0.6400000000000001,0.72,1,8
18308,0.6000000000000001,-0.6,0,4
18309,0.6000000000000001,-0.6,1,2
18310,0.6400000000000001,-0.07999999999999996,0,6
18311,0.6400000000000001,-0.07999999999999996,1,4
18312,0.6600000000000001,-0.36,0,5
18313,0.6600000000000001,-0.36,1,3
18314,0.6400000000000001,-0.31999999999999995,0,5
18315,0.6400000000000001,-0.31999999999999995,1,3
18316,0.6400000000000001,0.8600000000000001,0,9
18317,0.6400000000000001,0.8600000000000001,1,8
18318,0.6200000000000001,0.10000000000000009,0,7
18319,0.6200000000000001,0.10000000000000009,1,5
18320,0.3800000000000001,-0.74,0,4
18321,0.3800000000000001,-0.74,1,2
18322,1.0,0.48,0,7
18323,1.0,0.48,1,5
18324,1.0,-0.48,0,2
18325,1.0,-0.48,1,1
18326,1.0,0.10000000000000009,0,5
18327,1.0,0.10000000000000009,1,3
18328,1.0,0.3600000000000001,0,7
18329,1.0,0.3600000000000001,1,5
18330,1.0,0.7,0,8
18331,1.0,0.7,1,6
18332,1.0,0.41999999999999993,0,7
18333,1.0,0.41999999999999993,1,5
18334,1.0,-0.6,0,2
18335,1.0,-0.6,1,0
18336,1.0,-0.9,0,0
18337,1.0,-0.9,1,0
18338,1.0,0.74,0,8
18339,1.0,0.74,1,7
18340,0.3800000000000001,-0.74,0,4
18341,0.3800000000000001,-0.74,1,2
18342,1.0,0.6200000000000001,0,8
18343,1.0,0.6200000000000001,1,6
18344,0.6799999999999999,0.8,0,9
18345,0.6799999999999999,0.8,1,8
18346,0.6000000000000001,0.14000000000000012,0,7
18347,0.6000000000000001,0.14000000000000012,1,5
18348,0.6400000000000001,0.43999999999999995,0,9
18349,0.6400000000000001,0.43999999999999995,1,7
18350,0.6600000000000001,0.8800000000000001,0,9
18351,0.6600000000000001,0.8800000000000001,1,8
18352,0.6200000000000001,-0.43999999999999995,0,5
18353,0.6200000000000001,-0.43999999999999995,1,2
18354,0.6400000000000001,0.8400000000000001,0,9
18355,0.6400000000000001,0.8400000000000001,1,8
18356,0.6200000000000001,-0.5800000000000001,0,4
18357,0.6200000000000001,-0.5800000000000001,1,2
18358,0.6400000000000001,-0.98,0,2
18359,0.6400000000000001,-0.98,1,0
18360,0.06000000000000005,-0.78,0,6
18361,0.06000000000000005,-0.78,1,4
18362,1.0,-0.6,0,2
18363,1.0,-0.6,1,0
18364,1.0,-0.29999999999999993,0,3
18365,1.0,-0.29999999999999993,1,1
18366,1.0,-0.43999999999999995,0,3
18367,1.0,-0.43999999999999995,1,1
18368,1.0,0.6000000000000001,0,8
18369,1.0,0.6000000000000001,1,6
18370,1.0,-0.72,0,1
18371,1.0,-0.72,1,0
18372,1.0,-0.05999999999999994,0,5
18373,1.0,-0.05999999999999994,1,3
18374,1.0,-0.72,0,1
18375,1.0,-0.72,1,0
18376,1.0,0.78,0,9
18377,1.0,0.78,1,7
18378,1.0,0.14000000000000012,0,5
18379,1.0,0.14000000000000012,1,4
18380,0.06000000000000005,-0.78,0,6
18381,0.06000000000000005,-0.78,1,4
18382,1.0,0.54,0,7
18383,1.0,0.54,1,6
18384,0.6600000000000001,-0.54,0,4
18385,0.6600000000000001,-0.54,1,2
18386,0.6400000000000001,0.56,0,9
18387,0.6400000000000001,0.56,1,7
18388,0.6400000000000001,0.3400000000000001,0,8
18389,0.6400000000000001,0.3400000000000001,1,6
18390,0.6200000000000001,0.56,0,9
18391,0.6200000000000001,0.56,1,7
18392,0.6400000000000001,-0.43999999999999995,0,4
18393,0.6400000000000001,-0.43999999999999995,1,2
18394,0.6400000000000001,0.98,0,9
18395,0.6400000000000001,0.98,1,8
18396,0.6200000000000001,0.28,0,8
18397,0.6200000000000001,0.28,1,6
18398,0.6200000000000001,0.6799999999999999,0,9
18399,0.6200000000000001,0.6799999999999999,1,8
18400,-0.020000000000000018,0.52,0,9
18401,-0.020000000000000018,0.52,1,8
18402,1.0,0.08000000000000007,0,5
18403,1.0,0.08000000000000007,1,3
18404,1.0,-0.54,0,2
18405,1.0,-0.54,1,0
18406,1.0,-0.94,0,0
18407,1.0,-0.94,1,0
18408,1.0,0.56,0,8
18409,1.0,0.56,1,6
18410,1.0,0.45999999999999996,0,7
18411,1.0,0.45999999999999996,1,5
18412,1.0,0.6799999999999999,0,8
18413,1.0,0.6799999999999999,1,6
18414,1.0,0.08000000000000007,0,5
18415,1.0,0.08000000000000007,1,3
18416,1.0,0.56,0,8
18417,1.0,0.56,1,6
18418,1.0,-0.42000000000000004,0,3
18419,1.0,-0.42000000000000004,1,1
18420,-0.020000000000000018,0.52,0,9
18421,-0.020000000000000018,0.52,1,8
18422,1.0,-0.19999999999999996,0,4
18423,1.0,-0.19999999999999996,1,2
18424,0.6600000000000001,0.6000000000000001,0,9
18425,0.6600000000000001,0.6000000000000001,1,7
18426,0.6400000000000001,0.72,0,9
18427,0.6400000000000001,0.72,1,8
18428,0.6000000000000001,-0.26,0,5
18429,0.6000000000000001,-0.26,1,3
18430,0.6400000000000001,-0.98,0,2
18431,0.6400000000000001,-0.98,1,0
18432,0.7,-0.84,0,2
18433,0.7,-0.84,1,0
18434,0.6400000000000001,-0.05999999999999994,0,6
18435,0.6400000000000001,-0.05999999999999994,1,4
18436,0.6600000000000001,0.78,0,9
18437,0.6600000000000001,0.78,1,8
18438,0.6000000000000001,0.52,0,9
18439,0.6000000000000001,0.52,1,7
18440,0.98,-0.8,0,1
18441,0.98,-0.8,1,0
18442,1.0,-0.4,0,3
18443,1.0,-0.4,1,1
18444,1.0,0.8800000000000001,0,9
18445,1.0,0.8800000000000001,1,7
18446,1.0,-0.72,0,1
18447,1.0,-0.72,1,0
18448,1.0,-0.74,0,1
18449,1.0,-0.74,1,0
18450,1.0,0.6400000000000001,0,8
18451,1.0,0.6400000000000001,1,6
18452,1.0,-0.52,0,2
18453,1.0,-0.52,1,0
18454,1.0,-0.36,0,3
18455,1.0,-0.36,1,1
18456,1.0,-0.6799999999999999,0,1
18457,1.0,-0.6799999999999999,1,0
18458,1.0,0.56,0,8
18459,1.0,0.56,1,6
18460,0.98,-0.8,0,1
18461,0.98,-0.8,1,0
18462,1.0,-0.52,0,2
18463,1.0,-0.52,1,0
18464,0.6799999999999999,0.7,0,9
18465,0.6799999999999999,0.7,1,7
18466,0.5800000000000001,-0.84,0,3
18467,0.5800000000000001,-0.84,1,1
18468,0.6400000000000001,0.3600000000000001,0,8
18469,0.6400000000000001,0.3600000000000001,1,6
18470,0.6400000000000001,-0.020000000000000018,0,6
18471,0.6400000000000001,-0.020000000000000018,1,5
18472,0.6600000000000001,-0.78,0,2
18473,0.6600000000000001,-0.78,1,1
18474,0.6400000000000001,-0.8,0,2
18475,0.6400000000000001,-0.8,1,1
18476,0.6400000000000001,-0.6599999999999999,0,3
18477,0.6400000000000001,-0.6599999999999999,1,1
18478,0.6400000000000001,-0.78,0,3
18479,0.6400000000000001,-0.78,1,1
18480,0.78,-0.21999999999999997,0,5
18481,0.78,-0.21999999999999997,1,3
18482,1.0,0.54,0,7
18483,1.0,0.54,1,6
18484,1.0,0.21999999999999997,0,6
18485,1.0,0.21999999999999997,1,4
18486,1.0,0.32000000000000006,0,6
18487,1.0,0.32000000000000006,1,4
18488,1.0,0.0,0,5
18489,1.0,0.0,1,3
18490,1.0,0.52,0,7
18491,1.0,0.52,1,5
18492,1.0,0.6600000000000001,0,8
18493,1.0,0.6600000000000001,1,6
18494,1.0,0.41999999999999993,0,7
18495,1.0,0.41999999999999993,1,5
18496,1.0,-0.9,0,0
18497,1.0,-0.9,1,0
18498,1.0,-0.36,0,3
18499,1.0,-0.36,1,1
18500,0.78,-0.21999999999999997,0,5
18501,0.78,-0.21999999999999997,1,3
18502,1.0,-0.17999999999999994,0,4
18503,1.0,-0.17999999999999994,1,2
18504,0.6600000000000001,0.56,0,9
18505,0.6600000000000001,0.56,1,7
18506,0.6600000000000001,0.6600000000000001,0,9
18507,0.6600000000000001,0.6600000000000001,1,7
18508,0.5800000000000001,-0.88,0,2
18509,0.5800000000000001,-0.88,1,1
18510,0.6600000000000001,-0.26,0,5
18511,0.6600000000000001,-0.26,1,3
18512,0.6400000000000001,-0.19999999999999996,0,5
18513,0.6400000000000001,-0.19999999999999996,1,4
18514,0.6400000000000001,-0.72,0,3
18515,0.6400000000000001,-0.72,1,1
18516,0.6400000000000001,-0.26,0,5
18517,0.6400000000000001,-0.26,1,3
18518,0.6400000000000001,-0.43999999999999995,0,4
18519,0.6400000000000001,-0.43999999999999995,1,2
18520,0.5800000000000001,0.52,0,9
18521,0.5800000000000001,0.52,1,7
18522,1.0,0.08000000000000007,0,5
18523,1.0,0.08000000000000007,1,3
18524,1.0,0.52,0,7
18525,1.0,0.52,1,5
18526,1.0,-0.7,0,1
18527,1.0,-0.7,1,0
18528,1.0,0.48,0,7
18529,1.0,0.48,1,5
18530,1.0,-0.16000000000000003,0,4
18531,1.0,-0.16000000000000003,1,2
18532,1.0,0.10000000000000009,0,5
18533,1.0,0.10000000000000009,1,3
18534,1.0,0.26,0,6
18535,1.0,0.26,1,4
18536,1.0,0.19999999999999996,0,6
18537,1.0,0.19999999999999996,1,4
18538,1.0,-0.88,0,0
18539,1.0,-0.88,1,0
18540,0.5800000000000001,0.52,0,9
18541,0.5800000000000001,0.52,1,7
18542,1.0,-0.09999999999999998,0,4
18543,1.0,-0.09999999999999998,1,2
18544,0.6600000000000001,0.6000000000000001,0,9
18545,0.6600000000000001,0.6000000000000001,1,7
18546,0.6400000000000001,0.8,0,9
18547,0.6400000000000001,0.8,1,8
18548,0.6200000000000001,-0.72,0,3
18549,0.6200000000000001,-0.72,1,1
18550,0.6400000000000001,0.41999999999999993,0,9
18551,0.6400000000000001,0.41999999999999993,1,7
18552,0.6600000000000001,0.74,0,9
18553,0.6600000000000001,0.74,1,8
18554,0.6000000000000001,-0.8200000000000001,0,3
18555,0.6000000000000001,-0.8200000000000001,1,1
18556,0.6400000000000001,0.6799999999999999,0,9
18557,0.6400000000000001,0.6799999999999999,1,8
18558,0.6000000000000001,0.41999999999999993,0,9
18559,0.6000000000000001,0.41999999999999993,1,7
18560,0.28,0.0,0,9
18561,0.28,0.0,1,6
18562,1.0,-0.74,0,1
18563,1.0,-0.74,1,0
18564,1.0,-0.28,0,3
18565,1.0,-0.28,1,2
18566,1.0,-0.16000000000000003,0,4
18567,1.0,-0.16000000000000003,1,2
18568,1.0,0.14000000000000012,0,5
18569,1.0,0.14000000000000012,1,4
18570,1.0,-0.84,0,1
18571,1.0,-0.84,1,0
18572,1.0,0.3400000000000001,0,7
18573,1.0,0.3400000000000001,1,4
18574,1.0,0.8200000000000001,0,9
18575,1.0,0.8200000000000001,1,7
18576,1.0,-0.29999999999999993,0,3
18577,1.0,-0.29999999999999993,1,1
18578,1.0,0.21999999999999997,0,6
18579,1.0,0.21999999999999997,1,4
18580,0.28,0.0,0,9
18581,0.28,0.0,1,6
18582,1.0,-0.42000000000000004,0,3
18583,1.0,-0.42000000000000004,1,1
18584,0.7,0.17999999999999994,0,7
18585,0.7,0.17999999999999994,1,5
18586,0.6400000000000001,-0.96,0,2
18587,0.6400000000000001,-0.96,1,0
18588,0.6799999999999999,-0.52,0,4
18589,0.6799999999999999,-0.52,1,2
18590,0.6600000000000001,0.48,0,9
18591,0.6600000000000001,0.48,1,7
18592,0.6600000000000001,-0.26,0,5
18593,0.6600000000000001,-0.26,1,3
18594,0.6400000000000001,0.72,0,9
18595,0.6400000000000001,0.72,1,8
18596,0.6000000000000001,-0.4,0,5
18597,0.6000000000000001,-0.4,1,3
18598,0.6200000000000001,-0.14,0,6
18599,0.6200000000000001,-0.14,1,4
18600,0.40000000000000013,-0.6,0,5
18601,0.40000000000000013,-0.6,1,3
18602,1.0,0.6600000000000001,0,8
18603,1.0,0.6600000000000001,1,6
18604,1.0,0.78,0,9
18605,1.0,0.78,1,7
18606,1.0,0.19999999999999996,0,6
18607,1.0,0.19999999999999996,1,4
18608,1.0,0.40000000000000013,0,7
18609,1.0,0.40000000000000013,1,5
18610,1.0,0.040000000000000036,0,5
18611,1.0,0.040000000000000036,1,3
18612,1.0,-0.92,0,0
18613,1.0,-0.92,1,0
18614,1.0,0.8600000000000001,0,9
18615,1.0,0.8600000000000001,1,7
18616,1.0,0.8800000000000001,0,9
18617,1.0,0.8800000000000001,1,7
18618,1.0,-0.92,0,0
18619,1.0,-0.92,1,0
18620,0.40000000000000013,-0.6,0,5
18621,0.40000000000000013,-0.6,1,3
18622,1.0,-0.72,0,1
18623,1.0,-0.72,1,0
18624,0.8,0.24,0,7
18625,0.8,0.24,1,5
18626,0.6400000000000001,-0.86,0,2
18627,0.6400000000000001,-0.86,1,0
18628,0.6400000000000001,-0.86,0,2
18629,0.6400000000000001,-0.86,1,0
18630,0.6400000000000001,-0.040000000000000036,0,6
18631,0.6400000000000001,-0.040000000000000036,1,4
18632,0.6600000000000001,-0.6,0,3
18633,0.6600000000000001,-0.6,1,1
18634,0.6400000000000001,0.6400000000000001,0,9
18635,0.6400000000000001,0.6400000000000001,1,7
18636,0.5800000000000001,-0.96,0,2
18637,0.5800000000000001,-0.96,1,0
18638,0.6799999999999999,0.6200000000000001,0,9
18639,0.6799999999999999,0.6200000000000001,1,7
18640,0.020000000000000018,0.8400000000000001,0,9
18641,0.020000000000000018,0.8400000000000001,1,8
18642,1.0,0.94,0,9
18643,1.0,0.94,1,7
18644,1.0,0.06000000000000005,0,5
18645,1.0,0.06000000000000005,1,3
18646,1.0,-0.38,0,3
18647,1.0,-0.38,1,1
18648,1.0,0.15999999999999992,0,6
18649,1.0,0.15999999999999992,1,4
18650,1.0,-0.07999999999999996,0,5
18651,1.0,-0.07999999999999996,1,2
18652,1.0,0.020000000000000018,0,5
18653,1.0,0.020000000000000018,1,3
18654,1.0,-0.92,0,0
18655,1.0,-0.92,1,0
18656,1.0,-0.94,0,0
18657,1.0,-0.94,1,0
18658,1.0,-0.52,0,2
18659,1.0,-0.52,1,0
18660,0.020000000000000018,0.8400000000000001,0,9
18661,0.020000000000000018,0.8400000000000001,1,8
18662,1.0,-0.4,0,3
18663,1.0,-0.4,1,1
18664,0.7,0.08000000000000007,0,6
18665,0.7,0.08000000000000007,1,5
18666,0.6400000000000001,-0.43999999999999995,0,4
18667,0.6400000000000001,-0.43999999999999995,1,2
18668,0.6400000000000001,-0.45999999999999996,0,4
18669,0.6400000000000001,-0.45999999999999996,1,2
18670,0.6400000000000001,-0.17999999999999994,0,6
18671,0.6400000000000001,-0.17999999999999994,1,4
18672,0.6400000000000001,-0.21999999999999997,0,5
18673,0.6400000000000001,-0.21999999999999997,1,3
18674,0.6400000000000001,-0.24,0,5
18675,0.6400000000000001,-0.24,1,3
18676,0.6400000000000001,-0.56,0,4
18677,0.6400000000000001,-0.56,1,2
18678,0.6400000000000001,0.6600000000000001,0,9
18679,0.6400000000000001,0.6600000000000001,1,8
18680,-0.6799999999999999,-0.92,0,9
18681,-0.6799999999999999,-0.92,1,7
18682,1.0,-0.14,0,4
18683,1.0,-0.14,1,2
18684,1.0,-0.38,0,3
18685,1.0,-0.38,1,1
18686,1.0,0.8800000000000001,0,9
18687,1.0,0.8800000000000001,1,7
18688,1.0,0.6000000000000001,0,8
18689,1.0,0.6000000000000001,1,6
18690,1.0,-0.5,0,2
18691,1.0,-0.5,1,0
18692,1.0,-0.29999999999999993,0,3
18693,1.0,-0.29999999999999993,1,1
18694,1.0,-0.14,0,4
18695,1.0,-0.14,1,2
18696,1.0,0.28,0,6
18697,1.0,0.28,1,4
18698,1.0,0.28,0,6
18699,1.0,0.28,1,4
18700,-0.6799999999999999,-0.92,0,9
18701,-0.6799999999999999,-0.92,1,7
18702,1.0,-0.38,0,3
18703,1.0,-0.38,1,1
18704,0.7,-0.54,0,4
18705,0.7,-0.54,1,2
18706,0.6600000000000001,0.19999999999999996,0,7
18707,0.6600000000000001,0.19999999999999996,1,5
18708,0.6200000000000001,-0.5800000000000001,0,4
18709,0.6200000000000001,-0.5800000000000001,1,2
18710,0.6400000000000001,0.45999999999999996,0,9
18711,0.6400000000000001,0.45999999999999996,1,7
18712,0.6600000000000001,-0.52,0,4
18713,0.6600000000000001,-0.52,1,2
18714,0.6400000000000001,-0.78,0,3
18715,0.6400000000000001,-0.78,1,1
18716,0.6400000000000001,0.94,0,9
18717,0.6400000000000001,0.94,1,8
18718,0.6200000000000001,-0.52,0,4
18719,0.6200000000000001,-0.52,1,2
18720,-0.16000000000000003,0.78,0,9
18721,-0.16000000000000003,0.78,1,8
18722,1.0,0.30000000000000004,0,6
18723,1.0,0.30000000000000004,1,4
18724,1.0,0.15999999999999992,0,6
18725,1.0,0.15999999999999992,1,4
18726,1.0,0.56,0,8
18727,1.0,0.56,1,6
18728,1.0,0.15999999999999992,0,6
18729,1.0,0.15999999999999992,1,4
18730,1.0,-0.76,0,1
18731,1.0,-0.76,1,0
18732,1.0,-0.6599999999999999,0,1
18733,1.0,-0.6599999999999999,1,0
18734,1.0,-0.31999999999999995,0,3
18735,1.0,-0.31999999999999995,1,1
18736,1.0,0.5800000000000001,0,8
18737,1.0,0.5800000000000001,1,6
18738,1.0,-0.84,0,1
18739,1.0,-0.84,1,0
18740,-0.16000000000000003,0.78,0,9
18741,-0.16000000000000003,0.78,1,8
18742,1.0,0.10000000000000009,0,5
18743,1.0,0.10000000000000009,1,3
18744,0.6799999999999999,-0.6,0,3
18745,0.6799999999999999,-0.6,1,1
18746,0.6400000000000001,-0.76,0,3
18747,0.6400000000000001,-0.76,1,1
18748,0.6400000000000001,0.28,0,8
18749,0.6400000000000001,0.28,1,6
18750,0.6200000000000001,-0.29999999999999993,0,5
18751,0.6200000000000001,-0.29999999999999993,1,3
18752,0.6400000000000001,-0.76,0,3
18753,0.6400000000000001,-0.76,1,1
18754,0.6400000000000001,-0.6799999999999999,0,3
18755,0.6400000000000001,-0.6799999999999999,1,1
18756,0.6400000000000001,-0.040000000000000036,0,6
18757,0.6400000000000001,-0.040000000000000036,1,4
18758,0.6600000000000001,-0.31999999999999995,0,5
18759,0.6600000000000001,-0.31999999999999995,1,3
18760,0.41999999999999993,-0.09999999999999998,0,7
18761,0.41999999999999993,-0.09999999999999998,1,5
18762,1.0,-0.6,0,2
18763,1.0,-0.6,1,0
18764,1.0,0.08000000000000007,0,5
18765,1.0,0.08000000000000007,1,3
18766,1.0,-0.62,0,2
18767,1.0,-0.62,1,0
18768,1.0,0.74,0,8
18769,1.0,0.74,1,7
18770,1.0,-0.48,0,2
18771,1.0,-0.48,1,1
18772,1.0,0.78,0,9
18773,1.0,0.78,1,7
18774,1.0,0.94,0,9
18775,1.0,0.94,1,7
18776,1.0,0.5800000000000001,0,8
18777,1.0,0.5800000000000001,1,6
18778,1.0,0.72,0,8
18779,1.0,0.72,1,7
18780,0.41999999999999993,-0.09999999999999998,0,7
18781,0.41999999999999993,-0.09999999999999998,1,5
18782,1.0,0.3600000000000001,0,7
18783,1.0,0.3600000000000001,1,5
18784,0.6400000000000001,-0.5800000000000001,0,4
18785,0.6400000000000001,-0.5800000000000001,1,2
18786,0.6400000000000001,-0.12,0,6
18787,0.6400000000000001,-0.12,1,4
18788,0.6600000000000001,-0.020000000000000018,0,6
18789,0.6600000000000001,-0.020000000000000018,1,4
18790,0.6600000000000001,0.9199999999999999,0,9
18791,0.6600000000000001,0.9199999999999999,1,8
18792,0.6200000000000001,-0.78,0,3
18793,0.6200000000000001,-0.78,1,1
18794,0.6400000000000001,-0.16000000000000003,0,6
18795,0.6400000000000001,-0.16000000000000003,1,4
18796,0.6400000000000001,0.21999999999999997,0,8
18797,0.6400000000000001,0.21999999999999997,1,6
18798,0.6200000000000001,-0.6599999999999999,0,3
18799,0.6200000000000001,-0.6599999999999999,1,1
18800,-0.14,-0.92,0,6
18801,-0.14,-0.92,1,4
18802,1.0,-0.62,0,2
18803,1.0,-0.62,1,0
18804,1.0,-0.9,0,0
18805,1.0,-0.9,1,0
18806,1.0,0.0,0,5
18807,1.0,0.0,1,3
18808,1.0,-0.36,0,3
18809,1.0,-0.36,1,1
18810,1.0,-0.17999999999999994,0,4
18811,1.0,-0.17999999999999994,1,2
18812,1.0,0.6600000000000001,0,8
18813,1.0,0.6600000000000001,1,6
18814,1.0,-0.76,0,1
18815,1.0,-0.76,1,0
18816,1.0,-0.78,0,1
18817,1.0,-0.78,1,0
18818,1.0,-0.45999999999999996,0,3
18819,1.0,-0.45999999999999996,1,1
18820,-0.14,-0.92,0,6
